DateTime,Energie_import_kWh,Index_import_kWh,Source,Pas
19/01/2025 03:00,0.283,18724.204,Compteur intelligent,1H
19/01/2025 04:00,0.327,18724.531,Compteur intelligent,1H
19/01/2025 05:00,0.614,18725.145,Compteur intelligent,1H
19/01/2025 06:00,1.005,18726.15,Compteur intelligent,1H
19/01/2025 07:00,1.337,18727.488,Compteur intelligent,1H
19/01/2025 08:00,1.021,18728.509,Compteur intelligent,1H
19/01/2025 09:00,0.343,18728.851,Compteur intelligent,1H
19/01/2025 10:00,0.205,18729.056,Compteur intelligent,1H
19/01/2025 11:00,0.202,18729.258,Compteur intelligent,1H
19/01/2025 12:00,0.564,18729.822,Compteur intelligent,1H
19/01/2025 13:00,0.447,18730.269,Compteur intelligent,1H
19/01/2025 14:00,0.487,18730.756,Compteur intelligent,1H
19/01/2025 15:00,0.439,18731.196,Compteur intelligent,1H
19/01/2025 16:00,0.585,18731.781,Compteur intelligent,1H
19/01/2025 17:00,0.389,18732.17,Compteur intelligent,1H
19/01/2025 18:00,0.818,18732.988,Compteur intelligent,1H
19/01/2025 19:00,1.371,18734.358,Compteur intelligent,1H
19/01/2025 20:00,1.713,18736.071,Compteur intelligent,1H
19/01/2025 21:00,1.766,18737.837,Compteur intelligent,1H
19/01/2025 22:00,1.432,18739.269,Compteur intelligent,1H
19/01/2025 23:00,0.824,18740.093,Compteur intelligent,1H
20/01/2025 00:00,0.287,18740.38,Compteur intelligent,1H
20/01/2025 01:00,0.208,18740.588,Compteur intelligent,1H
20/01/2025 02:00,0.247,18740.834,Compteur intelligent,1H
20/01/2025 03:00,0.251,18741.085,Compteur intelligent,1H
20/01/2025 04:00,0.37,18741.456,Compteur intelligent,1H
20/01/2025 05:00,0.521,18741.977,Compteur intelligent,1H
20/01/2025 06:00,1.104,18743.081,Compteur intelligent,1H
20/01/2025 07:00,1.362,18744.443,Compteur intelligent,1H
20/01/2025 08:00,1.079,18745.522,Compteur intelligent,1H
20/01/2025 09:00,0.49,18746.012,Compteur intelligent,1H
20/01/2025 10:00,0.337,18746.349,Compteur intelligent,1H
20/01/2025 11:00,0.377,18746.726,Compteur intelligent,1H
20/01/2025 12:00,0.354,18747.081,Compteur intelligent,1H
20/01/2025 13:00,0.339,18747.42,Compteur intelligent,1H
20/01/2025 14:00,0.299,18747.719,Compteur intelligent,1H
20/01/2025 15:00,0.411,18748.13,Compteur intelligent,1H
20/01/2025 16:00,0.374,18748.503,Compteur intelligent,1H
20/01/2025 17:00,0.477,18748.98,Compteur intelligent,1H
20/01/2025 18:00,0.626,18749.606,Compteur intelligent,1H
20/01/2025 19:00,1.495,18751.101,Compteur intelligent,1H
20/01/2025 20:00,1.681,18752.782,Compteur intelligent,1H
20/01/2025 21:00,1.714,18754.496,Compteur intelligent,1H
20/01/2025 22:00,1.496,18755.992,Compteur intelligent,1H
20/01/2025 23:00,0.66,18756.651,Compteur intelligent,1H
21/01/2025 00:00,0.276,18756.927,Compteur intelligent,1H
21/01/2025 01:00,0.285,18757.212,Compteur intelligent,1H
21/01/2025 02:00,0.221,18757.433,Compteur intelligent,1H
21/01/2025 03:00,0.366,18757.799,Compteur intelligent,1H
21/01/2025 04:00,0.417,18758.216,Compteur intelligent,1H
21/01/2025 05:00,0.381,18758.597,Compteur intelligent,1H
21/01/2025 06:00,1.025,18759.622,Compteur intelligent,1H
21/01/2025 07:00,1.36,18760.982,Compteur intelligent,1H
21/01/2025 08:00,1.034,18762.016,Compteur intelligent,1H
21/01/2025 09:00,0.476,18762.492,Compteur intelligent,1H
21/01/2025 10:00,0.335,18762.827,Compteur intelligent,1H
21/01/2025 11:00,0.327,18763.154,Compteur intelligent,1H
21/01/2025 12:00,0.347,18763.502,Compteur intelligent,1H
21/01/2025 13:00,0.366,18763.868,Compteur intelligent,1H
21/01/2025 14:00,0.315,18764.183,Compteur intelligent,1H
21/01/2025 15:00,0.448,18764.631,Compteur intelligent,1H
21/01/2025 16:00,0.38,18765.011,Compteur intelligent,1H
21/01/2025 17:00,0.477,18765.488,Compteur intelligent,1H
21/01/2025 18:00,0.71,18766.198,Compteur intelligent,1H
21/01/2025 19:00,1.44,18767.639,Compteur intelligent,1H
21/01/2025 20:00,1.753,18769.392,Compteur intelligent,1H
21/01/2025 21:00,1.754,18771.146,Compteur intelligent,1H
21/01/2025 22:00,1.373,18772.519,Compteur intelligent,1H
21/01/2025 23:00,0.789,18773.308,Compteur intelligent,1H
22/01/2025 00:00,0.366,18773.673,Compteur intelligent,1H
22/01/2025 01:00,0.295,18773.969,Compteur intelligent,1H
22/01/2025 02:00,0.325,18774.294,Compteur intelligent,1H
22/01/2025 03:00,0.336,18774.63,Compteur intelligent,1H
22/01/2025 04:00,0.383,18775.013,Compteur intelligent,1H
22/01/2025 05:00,0.518,18775.531,Compteur intelligent,1H
22/01/2025 06:00,1.127,18776.658,Compteur intelligent,1H
22/01/2025 07:00,1.365,18778.023,Compteur intelligent,1H
22/01/2025 08:00,1.118,18779.141,Compteur intelligent,1H
22/01/2025 09:00,0.441,18779.582,Compteur intelligent,1H
22/01/2025 10:00,0.329,18779.911,Compteur intelligent,1H
22/01/2025 11:00,0.173,18780.084,Compteur intelligent,1H
22/01/2025 12:00,0.361,18780.445,Compteur intelligent,1H
22/01/2025 13:00,0.386,18780.831,Compteur intelligent,1H
22/01/2025 14:00,0.437,18781.268,Compteur intelligent,1H
22/01/2025 15:00,0.38,18781.648,Compteur intelligent,1H
22/01/2025 16:00,0.466,18782.114,Compteur intelligent,1H
22/01/2025 17:00,0.457,18782.571,Compteur intelligent,1H
22/01/2025 18:00,0.68,18783.251,Compteur intelligent,1H
22/01/2025 19:00,1.351,18784.603,Compteur intelligent,1H
22/01/2025 20:00,1.708,18786.31,Compteur intelligent,1H
22/01/2025 21:00,1.684,18787.994,Compteur intelligent,1H
22/01/2025 22:00,1.474,18789.468,Compteur intelligent,1H
22/01/2025 23:00,0.729,18790.198,Compteur intelligent,1H
23/01/2025 00:00,0.315,18790.513,Compteur intelligent,1H
23/01/2025 01:00,0.286,18790.799,Compteur intelligent,1H
23/01/2025 02:00,0.344,18791.143,Compteur intelligent,1H
23/01/2025 03:00,0.35,18791.493,Compteur intelligent,1H
23/01/2025 04:00,0.289,18791.782,Compteur intelligent,1H
23/01/2025 05:00,0.484,18792.266,Compteur intelligent,1H
23/01/2025 06:00,1.083,18793.349,Compteur intelligent,1H
23/01/2025 07:00,1.218,18794.568,Compteur intelligent,1H
23/01/2025 08:00,1.156,18795.724,Compteur intelligent,1H
23/01/2025 09:00,0.572,18796.295,Compteur intelligent,1H
23/01/2025 10:00,0.328,18796.623,Compteur intelligent,1H
23/01/2025 11:00,0.257,18796.88,Compteur intelligent,1H
23/01/2025 12:00,0.427,18797.307,Compteur intelligent,1H
23/01/2025 13:00,0.221,18797.528,Compteur intelligent,1H
23/01/2025 14:00,0.374,18797.902,Compteur intelligent,1H
23/01/2025 15:00,0.38,18798.282,Compteur intelligent,1H
23/01/2025 16:00,0.376,18798.658,Compteur intelligent,1H
23/01/2025 17:00,0.541,18799.199,Compteur intelligent,1H
23/01/2025 18:00,0.801,18800.001,Compteur intelligent,1H
23/01/2025 19:00,1.422,18801.423,Compteur intelligent,1H
23/01/2025 20:00,1.763,18803.186,Compteur intelligent,1H
23/01/2025 21:00,1.745,18804.931,Compteur intelligent,1H
23/01/2025 22:00,1.407,18806.338,Compteur intelligent,1H
23/01/2025 23:00,0.664,18807.003,Compteur intelligent,1H
24/01/2025 00:00,0.364,18807.367,Compteur intelligent,1H
24/01/2025 01:00,0.343,18807.71,Compteur intelligent,1H
24/01/2025 02:00,0.33,18808.04,Compteur intelligent,1H
24/01/2025 03:00,0.221,18808.261,Compteur intelligent,1H
24/01/2025 04:00,0.453,18808.715,Compteur intelligent,1H
24/01/2025 05:00,0.62,18809.334,Compteur intelligent,1H
24/01/2025 06:00,1.128,18810.463,Compteur intelligent,1H
24/01/2025 07:00,1.263,18811.725,Compteur intelligent,1H
24/01/2025 08:00,1.065,18812.79,Compteur intelligent,1H
24/01/2025 09:00,0.526,18813.317,Compteur intelligent,1H
24/01/2025 10:00,0.274,18813.59,Compteur intelligent,1H
24/01/2025 11:00,0.285,18813.875,Compteur intelligent,1H
24/01/2025 12:00,0.428,18814.303,Compteur intelligent,1H
24/01/2025 13:00,0.272,18814.574,Compteur intelligent,1H
24/01/2025 14:00,0.484,18815.058,Compteur intelligent,1H
24/01/2025 15:00,0.466,18815.524,Compteur intelligent,1H
24/01/2025 16:00,0.337,18815.861,Compteur intelligent,1H
24/01/2025 17:00,0.374,18816.235,Compteur intelligent,1H
24/01/2025 18:00,0.727,18816.962,Compteur intelligent,1H
24/01/2025 19:00,1.378,18818.34,Compteur intelligent,1H
24/01/2025 20:00,1.755,18820.095,Compteur intelligent,1H
24/01/2025 21:00,1.616,18821.711,Compteur intelligent,1H
24/01/2025 22:00,1.426,18823.137,Compteur intelligent,1H
24/01/2025 23:00,0.852,18823.989,Compteur intelligent,1H
25/01/2025 00:00,0.215,18824.204,Compteur intelligent,1H
25/01/2025 01:00,0.266,18824.469,Compteur intelligent,1H
25/01/2025 02:00,0.193,18824.662,Compteur intelligent,1H
25/01/2025 03:00,0.326,18824.988,Compteur intelligent,1H
25/01/2025 04:00,0.315,18825.303,Compteur intelligent,1H
25/01/2025 05:00,0.618,18825.921,Compteur intelligent,1H
25/01/2025 06:00,1.131,18827.052,Compteur intelligent,1H
25/01/2025 07:00,1.297,18828.349,Compteur intelligent,1H
25/01/2025 08:00,1.151,18829.5,Compteur intelligent,1H
25/01/2025 09:00,0.471,18829.972,Compteur intelligent,1H
25/01/2025 10:00,0.249,18830.22,Compteur intelligent,1H
25/01/2025 11:00,0.305,18830.526,Compteur intelligent,1H
25/01/2025 12:00,0.493,18831.019,Compteur intelligent,1H
25/01/2025 13:00,0.514,18831.533,Compteur intelligent,1H
25/01/2025 14:00,0.527,18832.06,Compteur intelligent,1H
25/01/2025 15:00,0.483,18832.543,Compteur intelligent,1H
25/01/2025 16:00,0.578,18833.121,Compteur intelligent,1H
25/01/2025 17:00,0.563,18833.684,Compteur intelligent,1H
25/01/2025 18:00,0.678,18834.363,Compteur intelligent,1H
25/01/2025 19:00,1.546,18835.909,Compteur intelligent,1H
25/01/2025 20:00,1.759,18837.667,Compteur intelligent,1H
25/01/2025 21:00,1.727,18839.395,Compteur intelligent,1H
25/01/2025 22:00,1.588,18840.982,Compteur intelligent,1H
25/01/2025 23:00,0.754,18841.736,Compteur intelligent,1H
26/01/2025 00:00,0.365,18842.101,Compteur intelligent,1H
26/01/2025 01:00,0.331,18842.432,Compteur intelligent,1H
26/01/2025 02:00,0.182,18842.614,Compteur intelligent,1H
26/01/2025 03:00,0.295,18842.909,Compteur intelligent,1H
26/01/2025 04:00,0.298,18843.207,Compteur intelligent,1H
26/01/2025 05:00,0.422,18843.629,Compteur intelligent,1H
26/01/2025 06:00,1.014,18844.642,Compteur intelligent,1H
26/01/2025 07:00,1.327,18845.969,Compteur intelligent,1H
26/01/2025 08:00,1.155,18847.125,Compteur intelligent,1H
26/01/2025 09:00,0.526,18847.65,Compteur intelligent,1H
26/01/2025 10:00,0.311,18847.961,Compteur intelligent,1H
26/01/2025 11:00,0.24,18848.201,Compteur intelligent,1H
26/01/2025 12:00,0.445,18848.647,Compteur intelligent,1H
26/01/2025 13:00,0.471,18849.118,Compteur intelligent,1H
26/01/2025 14:00,0.444,18849.561,Compteur intelligent,1H
26/01/2025 15:00,0.502,18850.063,Compteur intelligent,1H
26/01/2025 16:00,0.552,18850.615,Compteur intelligent,1H
26/01/2025 17:00,0.406,18851.021,Compteur intelligent,1H
26/01/2025 18:00,0.732,18851.753,Compteur intelligent,1H
26/01/2025 19:00,1.398,18853.152,Compteur intelligent,1H
26/01/2025 20:00,1.775,18854.927,Compteur intelligent,1H
26/01/2025 21:00,1.806,18856.733,Compteur intelligent,1H
26/01/2025 22:00,1.455,18858.187,Compteur intelligent,1H
26/01/2025 23:00,0.774,18858.962,Compteur intelligent,1H
27/01/2025 00:00,0.184,18859.145,Compteur intelligent,1H
27/01/2025 01:00,0.26,18859.405,Compteur intelligent,1H
27/01/2025 02:00,0.3,18859.705,Compteur intelligent,1H
27/01/2025 03:00,0.327,18860.031,Compteur intelligent,1H
27/01/2025 04:00,0.234,18860.265,Compteur intelligent,1H
27/01/2025 05:00,0.513,18860.778,Compteur intelligent,1H
27/01/2025 06:00,1.194,18861.972,Compteur intelligent,1H
27/01/2025 07:00,1.312,18863.284,Compteur intelligent,1H
27/01/2025 08:00,1.116,18864.399,Compteur intelligent,1H
27/01/2025 09:00,0.53,18864.929,Compteur intelligent,1H
27/01/2025 10:00,0.345,18865.274,Compteur intelligent,1H
27/01/2025 11:00,0.329,18865.603,Compteur intelligent,1H
27/01/2025 12:00,0.368,18865.971,Compteur intelligent,1H
27/01/2025 13:00,0.373,18866.344,Compteur intelligent,1H
27/01/2025 14:00,0.318,18866.662,Compteur intelligent,1H
27/01/2025 15:00,0.363,18867.025,Compteur intelligent,1H
27/01/2025 16:00,0.488,18867.513,Compteur intelligent,1H
27/01/2025 17:00,0.448,18867.961,Compteur intelligent,1H
27/01/2025 18:00,0.737,18868.698,Compteur intelligent,1H
27/01/2025 19:00,1.416,18870.114,Compteur intelligent,1H
27/01/2025 20:00,1.825,18871.939,Compteur intelligent,1H
27/01/2025 21:00,1.727,18873.666,Compteur intelligent,1H
27/01/2025 22:00,1.5,18875.167,Compteur intelligent,1H
27/01/2025 23:00,0.691,18875.857,Compteur intelligent,1H
28/01/2025 00:00,0.22,18876.077,Compteur intelligent,1H
28/01/2025 01:00,0.295,18876.372,Compteur intelligent,1H
28/01/2025 02:00,0.291,18876.664,Compteur intelligent,1H
28/01/2025 03:00,0.306,18876.97,Compteur intelligent,1H
28/01/2025 04:00,0.394,18877.364,Compteur intelligent,1H
28/01/2025 05:00,0.479,18877.843,Compteur intelligent,1H
28/01/2025 06:00,1.15,18878.993,Compteur intelligent,1H
28/01/2025 07:00,1.27,18880.262,Compteur intelligent,1H
28/01/2025 08:00,1.199,18881.461,Compteur intelligent,1H
28/01/2025 09:00,0.542,18882.003,Compteur intelligent,1H
28/01/2025 10:00,0.362,18882.365,Compteur intelligent,1H
28/01/2025 11:00,0.3,18882.665,Compteur intelligent,1H
28/01/2025 12:00,0.317,18882.982,Compteur intelligent,1H
28/01/2025 13:00,0.344,18883.326,Compteur intelligent,1H
28/01/2025 14:00,0.396,18883.722,Compteur intelligent,1H
28/01/2025 15:00,0.373,18884.095,Compteur intelligent,1H
28/01/2025 16:00,0.421,18884.516,Compteur intelligent,1H
28/01/2025 17:00,0.379,18884.895,Compteur intelligent,1H
28/01/2025 18:00,0.759,18885.654,Compteur intelligent,1H
28/01/2025 19:00,1.406,18887.06,Compteur intelligent,1H
28/01/2025 20:00,1.715,18888.776,Compteur intelligent,1H
28/01/2025 21:00,1.771,18890.547,Compteur intelligent,1H
28/01/2025 22:00,1.336,18891.883,Compteur intelligent,1H
28/01/2025 23:00,0.79,18892.673,Compteur intelligent,1H
29/01/2025 00:00,0.335,18893.007,Compteur intelligent,1H
29/01/2025 01:00,0.28,18893.288,Compteur intelligent,1H
29/01/2025 02:00,0.224,18893.512,Compteur intelligent,1H
29/01/2025 03:00,0.232,18893.744,Compteur intelligent,1H
29/01/2025 04:00,0.322,18894.066,Compteur intelligent,1H
29/01/2025 05:00,0.359,18894.425,Compteur intelligent,1H
29/01/2025 06:00,1.135,18895.56,Compteur intelligent,1H
29/01/2025 07:00,1.366,18896.926,Compteur intelligent,1H
29/01/2025 08:00,1.106,18898.032,Compteur intelligent,1H
29/01/2025 09:00,0.475,18898.507,Compteur intelligent,1H
29/01/2025 10:00,0.342,18898.848,Compteur intelligent,1H
29/01/2025 11:00,0.31,18899.158,Compteur intelligent,1H
29/01/2025 12:00,0.43,18899.589,Compteur intelligent,1H
29/01/2025 13:00,0.366,18899.954,Compteur intelligent,1H
29/01/2025 14:00,0.325,18900.279,Compteur intelligent,1H
29/01/2025 15:00,0.347,18900.626,Compteur intelligent,1H
29/01/2025 16:00,0.425,18901.05,Compteur intelligent,1H
29/01/2025 17:00,0.555,18901.606,Compteur intelligent,1H
29/01/2025 18:00,0.73,18902.335,Compteur intelligent,1H
29/01/2025 19:00,1.387,18903.722,Compteur intelligent,1H
29/01/2025 20:00,1.731,18905.452,Compteur intelligent,1H
29/01/2025 21:00,1.657,18907.109,Compteur intelligent,1H
29/01/2025 22:00,1.47,18908.579,Compteur intelligent,1H
29/01/2025 23:00,0.667,18909.246,Compteur intelligent,1H
30/01/2025 00:00,0.21,18909.456,Compteur intelligent,1H
30/01/2025 01:00,0.165,18909.621,Compteur intelligent,1H
30/01/2025 02:00,0.217,18909.838,Compteur intelligent,1H
30/01/2025 03:00,0.323,18910.162,Compteur intelligent,1H
30/01/2025 04:00,0.252,18910.414,Compteur intelligent,1H
30/01/2025 05:00,0.4,18910.814,Compteur intelligent,1H
30/01/2025 06:00,1.137,18911.951,Compteur intelligent,1H
30/01/2025 07:00,1.307,18913.259,Compteur intelligent,1H
30/01/2025 08:00,1.152,18914.411,Compteur intelligent,1H
30/01/2025 09:00,0.549,18914.96,Compteur intelligent,1H
30/01/2025 10:00,0.331,18915.291,Compteur intelligent,1H
30/01/2025 11:00,0.211,18915.502,Compteur intelligent,1H
30/01/2025 12:00,0.358,18915.86,Compteur intelligent,1H
30/01/2025 13:00,0.395,18916.255,Compteur intelligent,1H
30/01/2025 14:00,0.331,18916.586,Compteur intelligent,1H
30/01/2025 15:00,0.289,18916.875,Compteur intelligent,1H
30/01/2025 16:00,0.481,18917.356,Compteur intelligent,1H
30/01/2025 17:00,0.437,18917.793,Compteur intelligent,1H
30/01/2025 18:00,0.725,18918.519,Compteur intelligent,1H
30/01/2025 19:00,1.453,18919.971,Compteur intelligent,1H
30/01/2025 20:00,1.847,18921.818,Compteur intelligent,1H
30/01/2025 21:00,1.801,18923.619,Compteur intelligent,1H
30/01/2025 22:00,1.432,18925.051,Compteur intelligent,1H
30/01/2025 23:00,0.791,18925.842,Compteur intelligent,1H
31/01/2025 00:00,0.413,18926.255,Compteur intelligent,1H
31/01/2025 01:00,0.367,18926.622,Compteur intelligent,1H
31/01/2025 02:00,0.325,18926.947,Compteur intelligent,1H
31/01/2025 03:00,0.222,18927.17,Compteur intelligent,1H
31/01/2025 04:00,0.557,18927.726,Compteur intelligent,1H
31/01/2025 05:00,0.434,18928.16,Compteur intelligent,1H
31/01/2025 06:00,1.105,18929.265,Compteur intelligent,1H
31/01/2025 07:00,1.288,18930.553,Compteur intelligent,1H
31/01/2025 08:00,1.225,18931.778,Compteur intelligent,1H
31/01/2025 09:00,0.531,18932.309,Compteur intelligent,1H
31/01/2025 10:00,0.246,18932.555,Compteur intelligent,1H
31/01/2025 11:00,0.306,18932.861,Compteur intelligent,1H
31/01/2025 12:00,0.399,18933.26,Compteur intelligent,1H
31/01/2025 13:00,0.346,18933.606,Compteur intelligent,1H
31/01/2025 14:00,0.294,18933.9,Compteur intelligent,1H
31/01/2025 15:00,0.332,18934.232,Compteur intelligent,1H
31/01/2025 16:00,0.389,18934.621,Compteur intelligent,1H
31/01/2025 17:00,0.464,18935.085,Compteur intelligent,1H
31/01/2025 18:00,0.72,18935.805,Compteur intelligent,1H
31/01/2025 19:00,1.498,18937.302,Compteur intelligent,1H
31/01/2025 20:00,1.731,18939.033,Compteur intelligent,1H
31/01/2025 21:00,1.684,18940.717,Compteur intelligent,1H
31/01/2025 22:00,1.409,18942.126,Compteur intelligent,1H
31/01/2025 23:00,0.832,18942.958,Compteur intelligent,1H
01/02/2025 00:00,0.25,18943.208,Compteur intelligent,1H
01/02/2025 01:00,0.425,18943.633,Compteur intelligent,1H
01/02/2025 02:00,0.314,18943.947,Compteur intelligent,1H
01/02/2025 03:00,0.22,18944.168,Compteur intelligent,1H
01/02/2025 04:00,0.282,18944.45,Compteur intelligent,1H
01/02/2025 05:00,0.521,18944.971,Compteur intelligent,1H
01/02/2025 06:00,1.058,18946.029,Compteur intelligent,1H
01/02/2025 07:00,1.474,18947.503,Compteur intelligent,1H
01/02/2025 08:00,1.07,18948.573,Compteur intelligent,1H
01/02/2025 09:00,0.547,18949.12,Compteur intelligent,1H
01/02/2025 10:00,0.42,18949.539,Compteur intelligent,1H
01/02/2025 11:00,0.284,18949.823,Compteur intelligent,1H
01/02/2025 12:00,0.449,18950.272,Compteur intelligent,1H
01/02/2025 13:00,0.492,18950.764,Compteur intelligent,1H
01/02/2025 14:00,0.531,18951.295,Compteur intelligent,1H
01/02/2025 15:00,0.571,18951.866,Compteur intelligent,1H
01/02/2025 16:00,0.561,18952.427,Compteur intelligent,1H
01/02/2025 17:00,0.38,18952.807,Compteur intelligent,1H
01/02/2025 18:00,0.755,18953.561,Compteur intelligent,1H
01/02/2025 19:00,1.415,18954.977,Compteur intelligent,1H
01/02/2025 20:00,1.659,18956.635,Compteur intelligent,1H
01/02/2025 21:00,1.748,18958.383,Compteur intelligent,1H
01/02/2025 22:00,1.37,18959.753,Compteur intelligent,1H
01/02/2025 23:00,0.787,18960.54,Compteur intelligent,1H
02/02/2025 00:00,0.402,18960.942,Compteur intelligent,1H
02/02/2025 01:00,0.397,18961.338,Compteur intelligent,1H
02/02/2025 02:00,0.251,18961.589,Compteur intelligent,1H
02/02/2025 03:00,0.262,18961.852,Compteur intelligent,1H
02/02/2025 04:00,0.374,18962.226,Compteur intelligent,1H
02/02/2025 05:00,0.571,18962.796,Compteur intelligent,1H
02/02/2025 06:00,1.105,18963.902,Compteur intelligent,1H
02/02/2025 07:00,1.325,18965.226,Compteur intelligent,1H
02/02/2025 08:00,1.263,18966.489,Compteur intelligent,1H
02/02/2025 09:00,0.501,18966.99,Compteur intelligent,1H
02/02/2025 10:00,0.303,18967.293,Compteur intelligent,1H
02/02/2025 11:00,0.298,18967.591,Compteur intelligent,1H
02/02/2025 12:00,0.544,18968.135,Compteur intelligent,1H
02/02/2025 13:00,0.448,18968.583,Compteur intelligent,1H
02/02/2025 14:00,0.495,18969.078,Compteur intelligent,1H
02/02/2025 15:00,0.449,18969.527,Compteur intelligent,1H
02/02/2025 16:00,0.542,18970.069,Compteur intelligent,1H
02/02/2025 17:00,0.577,18970.646,Compteur intelligent,1H
02/02/2025 18:00,0.797,18971.443,Compteur intelligent,1H
02/02/2025 19:00,1.452,18972.895,Compteur intelligent,1H
02/02/2025 20:00,1.736,18974.632,Compteur intelligent,1H
02/02/2025 21:00,1.774,18976.405,Compteur intelligent,1H
02/02/2025 22:00,1.521,18977.926,Compteur intelligent,1H
02/02/2025 23:00,0.719,18978.645,Compteur intelligent,1H
